codigo_producto;codebar1;Codigo_2;Codigo_3;Codigo_4;Codigo_5;Codigo_6;Codigo_7;Codigo_8;Codigo_9;Codigo_10;Codigo_11;Codigo_12;Codigo_13;Codigo_14;Codigo_15;Codigo_16
3011456041;7798322502526;;;;;;;;;;;;;;;
3011452340;7793617917306;;;;;;;;;;;;;;;
3011443623;7793617870991;;;;;;;;;;;;;;;
3011452341;7793617871141;;;;;;;;;;;;;;;
3011421321;7798197512781;;;;;;;;;;;;;;;
3011452339;7793617868202;;;;;;;;;;;;;;;
3011462692;7798318340415;;;;;;;;;;;;;;;
3011461397;7797470001288;;;;;;;;;;;;;;;
1046900001;7798026680667;761778207137;;;;;;;;;;;;;;
1000900401;7793742001840;;;;;;;;;;;;;;;
3011430063;7798052373847;7798052378965;;;;;;;;;;;;;;
3011430064;7798052373823;7798052378965;;;;;;;;;;;;;;
3011430065;7798052373830;1000000025033;7798052378255;7798052378965;;;;;;;;;;;;
1071900173;7798008295629;;;;;;;;;;;;;;;
1071900232;7798008295575;;;;;;;;;;;;;;;
3011460049;7506475114141;;;;;;;;;;;;;;;
3011460050;7501059240605;;;;;;;;;;;;;;;
3011430278;;;;;;;;;;;;;;;;
1039800019;7798026675243;;;;;;;;;;;;;;;
1002300060;7795338014777;;;;;;;;;;;;;;;
1002300061;7795338014784;;;;;;;;;;;;;;;
1002300062;7795338014791;;;;;;;;;;;;;;;
3011461720;769632163681;10066301;;;;;;;;;;;;;;
3011461721;769632163704;10066303;;;;;;;;;;;;;;
3011461722;769632163711;10066304;;;;;;;;;;;;;;
3011461723;769632163742;10066308;;;;;;;;;;;;;;
1000100058;7790440470923;;;;;;;;;;;;;;;
1000100060;7790440471029;;;;;;;;;;;;;;;
3011460678;3245995960015;;;;;;;;;;;;;;;
3011458455;7790197120218;;;;;;;;;;;;;;;
2071900061;7798008296305;;;;;;;;;;;;;;;
3011462209;7891962071169;;;;;;;;;;;;;;;
3011461345;10172001;;;;;;;;;;;;;;;
1066200085;7798119960676;;;;;;;;;;;;;;;
2066200037;7798119969303;;;;;;;;;;;;;;;
2039800057;7798026677469;;;;;;;;;;;;;;;
2039800058;7798026677476;;;;;;;;;;;;;;;
2039800079;7798026677780;;;;;;;;;;;;;;;
1071900207;7798008295452;;;;;;;;;;;;;;;
2071900010;7798008293533;;;;;;;;;;;;;;;
2071900011;7798008293526;;;;;;;;;;;;;;;
2071900062;7798008296367;;;;;;;;;;;;;;;
2071900042;7798008296190;;;;;;;;;;;;;;;
1066200109;7798119969402;;;;;;;;;;;;;;;
1071900174;7798008295049;;;;;;;;;;;;;;;
1066200052;7798119960188;;;;;;;;;;;;;;;
2071900026;7798008295995;;;;;;;;;;;;;;;
2071900065;7798008296664;;;;;;;;;;;;;;;
2071900066;7798008296602;;;;;;;;;;;;;;;
2071900030;7798008295957;;;;;;;;;;;;;;;
2071900022;0;;;;;;;;;;;;;;;
2071900027;7798008296008;;;;;;;;;;;;;;;
2071900028;7798008295926;;;;;;;;;;;;;;;
2040500016;7797290000515;;;;;;;;;;;;;;;
2071900046;7798008296220;;;;;;;;;;;;;;;
2071900033;7798008296022;;;;;;;;;;;;;;;
2071900034;7798008296015;;;;;;;;;;;;;;;
2071900067;7798008296657;;;;;;;;;;;;;;;
2071900055;7798008296510;;;;;;;;;;;;;;;
1011600019;7798023940085;;;;;;;;;;;;;;;
1030300006;7798023940528;;;;;;;;;;;;;;;
2030300020;7798023941204;;;;;;;;;;;;;;;
2092100000;7798351770057;;;;;;;;;;;;;;;
1039800040;7798026677223;;;;;;;;;;;;;;;
1031300066;7791984999949;;;;;;;;;;;;;;;
2071900044;7798008296169;;;;;;;;;;;;;;;
2071900045;7798008296176;;;;;;;;;;;;;;;
2046000011;7798056100487;;;;;;;;;;;;;;;
2046000013;7798056100494;;;;;;;;;;;;;;;
2039500023;7792981067006;;;;;;;;;;;;;;;
2071900068;7798008296619;;;;;;;;;;;;;;;
2039500031;7792981067051;;;;;;;;;;;;;;;
2059300006;7798021100207;;;;;;;;;;;;;;;
1091100001;658325169669;;;;;;;;;;;;;;;
1046000067;7798056151847;;;;;;;;;;;;;;;
1046000068;7798056151878;;;;;;;;;;;;;;;
3011458065;7792281705035;;;;;;;;;;;;;;;
3011458066;7792281705042;;;;;;;;;;;;;;;
3011416861;7791600192372;7791600080242;;;;;;;;;;;;;;
3011416876;7791600192488;7791600080495;;;;;;;;;;;;;;
3011421606;7791600187378;;;;;;;;;;;;;;;
3011445843;7791600582012;;;;;;;;;;;;;;;
3011445844;7791600582128;;;;;;;;;;;;;;;
3011445845;7791600582234;;;;;;;;;;;;;;;
3011421608;7791600187040;;;;;;;;;;;;;;;
3011421607;7791600187156;;;;;;;;;;;;;;;
3011416857;7791600192044;7791600806156;;;;;;;;;;;;;;
3011416871;7791600174651;7791600073596;;;;;;;;;;;;;;
3011416870;7791600174767;7791600073664;;;;;;;;;;;;;;
3011416873;7791600174439;7791600730048;;;;;;;;;;;;;;
3011417676;7791600742478;;;;;;;;;;;;;;;
3011417675;7791600742584;;;;;;;;;;;;;;;
3011417677;7791600742256;;;;;;;;;;;;;;;
3011416855;7791600087234;7791600098780;;;;;;;;;;;;;;
3011416856;7791600087012;7791600098148;;;;;;;;;;;;;;
1022200501;7795349501105;7795366453159;;;;;;;;;;;;;;
1022200502;7795349501112;7795366453166;;;;;;;;;;;;;;
3011452931;6942138940480;;;;;;;;;;;;;;;
3011462738;6920388645423;2000099283719;;;;;;;;;;;;;;
2047900052;7611916126154;;;;;;;;;;;;;;;
3011430279;;765;;;;;;;;;;;;;;
1009500048;7798021293855;;;;;;;;;;;;;;;
1009500049;7798021293862;;;;;;;;;;;;;;;
1009500050;7798021293879;;;;;;;;;;;;;;;
1009500051;7791171101551;;;;;;;;;;;;;;;
1009500052;7791171101568;;;;;;;;;;;;;;;
1009500053;7791171101575;;;;;;;;;;;;;;;
1009500054;7791171101582;;;;;;;;;;;;;;;
1009500055;7791171101599;;;;;;;;;;;;;;;
1068900002;7798113691248;;;;;;;;;;;;;;;
1068900003;7798113691255;;;;;;;;;;;;;;;
1066500089;7798032935041;;;;;;;;;;;;;;;
1066500090;7798032935058;;;;;;;;;;;;;;;
3011431571;;;;;;;;;;;;;;;;
3011431572;;;;;;;;;;;;;;;;
3011431573;;;;;;;;;;;;;;;;
3011431574;;;;;;;;;;;;;;;;
3011431575;;;;;;;;;;;;;;;;
3011431576;;;;;;;;;;;;;;;;
3011431577;;;;;;;;;;;;;;;;
3011447252;99177747252;;;;;;;;;;;;;;;
3011447253;99177747253;;;;;;;;;;;;;;;
3011431578;;;;;;;;;;;;;;;;
3011431589;;;;;;;;;;;;;;;;
3011431587;;;;;;;;;;;;;;;;
3011420521;7509546072531;;;;;;;;;;;;;;;
3011418250;7891024316207;;;;;;;;;;;;;;;
3011418278;7509546692128;7509546665887;7509546677538;7509546686295;7793100111570;;;;;;;;;;;
3011433657;7509546677545;7509546665870;7509546686271;7509546692166;7793100111563;;;;;;;;;;;
3011418277;7509546692135;7509546665894;7509546677521;7509546686301;7793100111556;;;;;;;;;;;
3011422897;7891024078167;;;;;;;;;;;;;;;
3011422896;7891024078174;;;;;;;;;;;;;;;
3011446309;7891024078099;;;;;;;;;;;;;;;
3011446953;7509546667751;;;;;;;;;;;;;;;
3011446951;7509546667737;;;;;;;;;;;;;;;
3011446952;7509546669205;;;;;;;;;;;;;;;
3011446643;7509546668659;;;;;;;;;;;;;;;
3011456416;7509546686912;;;;;;;;;;;;;;;
3011462689;7509546690315;;;;;;;;;;;;;;;
3011447125;7509546667560;;;;;;;;;;;;;;;
3011446644;7509546671550;;;;;;;;;;;;;;;
3011456415;7509546690285;;;;;;;;;;;;;;;
3011445359;7509546679365;;;;;;;;;;;;;;;
3011457394;7509546688350;;;;;;;;;;;;;;;
3011456958;7509546688497;7509546668055;;;;;;;;;;;;;;
3011452673;7509546666983;;;;;;;;;;;;;;;
3011445360;7509546686585;7509546666969;;;;;;;;;;;;;;
3011455690;7509546686622;;;;;;;;;;;;;;;
3011455385;7509546679525;;;;;;;;;;;;;;;
3011455248;7891024027363;;;;;;;;;;;;;;;
3011418203;7793100151224;;;;;;;;;;;;;;;
3011416349;5900273001566;;;;;;;;;;;;;;;
3011419950;7891024116128;;;;;;;;;;;;;;;
3011417612;7891024183120;7891024183014;;;;;;;;;;;;;;
3011432027;7509546692197;7509546665917;7509546677217;7509546686394;;;;;;;;;;;;
3011432028;7509546692180;7509546665900;7509546677224;7509546686387;7509546695525;;;;;;;;;;;
3011422810;7891024043530;;;;;;;;;;;;;;;
3011419951;7891024034095;7509546685861;;;;;;;;;;;;;;
3011423037;7509546651057;;;;;;;;;;;;;;;
3011452448;7509546667577;;;;;;;;;;;;;;;
3011417760;7509546688961;7891024123027;;;;;;;;;;;;;;
3011417761;7509546686660;7793100141317;7891024179420;;;;;;;;;;;;;
3011420307;7509546069609;;;;;;;;;;;;;;;
3011418292;7702010111839;;;;;;;;;;;;;;;
3011417440;99176316565;;;;;;;;;;;;;;;
3011419759;7891024183021;;;;;;;;;;;;;;;
3011419647;7509546068558;;;;;;;;;;;;;;;
3011452461;7509546674421;;;;;;;;;;;;;;;
3011452640;7509546671536;;;;;;;;;;;;;;;
3011445842;7891024036570;;;;;;;;;;;;;;;
3011421627;7891024068007;;;;;;;;;;;;;;;
3011457728;7509546690384;;;;;;;;;;;;;;;
3011455720;7509546686035;;;;;;;;;;;;;;;
3011455722;7509546686042;;;;;;;;;;;;;;;
3011454791;7509546677712;7509546666075;7509546688367;7793100111846;;;;;;;;;;;;
3011455470;7509546686509;7509546677583;;;;;;;;;;;;;;
3011419432;7891024179925;7891024179901;;;;;;;;;;;;;;
3011420760;7793100130243;;;;;;;;;;;;;;;
3011420761;7891024019610;;;;;;;;;;;;;;;
3011417180;7509546686424;7793100141294;7891024136096;;;;;;;;;;;;;
3011418239;7509546686325;7891024136300;;;;;;;;;;;;;;
3011418158;7509546686356;7891024130308;7891024136409;;;;;;;;;;;;;
3011420310;7891024035825;;;;;;;;;;;;;;;
3011420913;7891024034590;;;;;;;;;;;;;;;
3011453032;7509546079271;;;;;;;;;;;;;;;
3011452412;7509546669434;;;;;;;;;;;;;;;
3011445508;7793100112287;;;;;;;;;;;;;;;
3011453035;7509546674841;;;;;;;;;;;;;;;
3011417610;7891024123744;;;;;;;;;;;;;;;
3011417617;7891024124628;7891024123898;;;;;;;;;;;;;;
3011418276;7891024100431;;;;;;;;;;;;;;;
3011416409;7891024134429;;;;;;;;;;;;;;;
3011417578;7891024132647;7891024123485;;;;;;;;;;;;;;
3011419613;7891024030813;;;;;;;;;;;;;;;
3011421858;7891024041628;;;;;;;;;;;;;;;
3011420762;7891024064313;;;;;;;;;;;;;;;
3011453034;7891024064290;;;;;;;;;;;;;;;
3011418389;7509546061689;;;;;;;;;;;;;;;
3011419415;7591083017823;;;;;;;;;;;;;;;
3011418186;7591083017793;;;;;;;;;;;;;;;
3011419955;7509546070285;;;;;;;;;;;;;;;
3011417236;7591083011081;;;;;;;;;;;;;;;
3011417237;7591083011098;;;;;;;;;;;;;;;
3011421352;7891024073001;;;;;;;;;;;;;;;
3011419646;7509546066776;;;;;;;;;;;;;;;
3011417211;7891024183083;;;;;;;;;;;;;;;
3011418318;7793100194047;7793100194672;;;;;;;;;;;;;;
3011418840;7509546677705;7509546666099;7793100111839;7891024135358;;;;;;;;;;;;
3011421534;7509546688336;7509546666105;7509546677682;7891024135020;;;;;;;;;;;;
3011421633;7509546686639;7891024028704;;;;;;;;;;;;;;
3011423265;7509546688466;7509546654034;7509546679310;;;;;;;;;;;;;
3011418802;7509546688398;7509546666136;7509546677651;7793100111143;7793100111761;;;;;;;;;;;
3011420531;7509546686608;7891024028018;;;;;;;;;;;;;;
3011420532;7509546686592;7891024028834;;;;;;;;;;;;;;
3011421221;7509546688404;7509546666129;7509546677668;7891024002490;;;;;;;;;;;;
3011420520;7509546679334;7509546076614;;;;;;;;;;;;;;
3011431985;7509546664774;;;;;;;;;;;;;;;
3011416531;7891024183182;;;;;;;;;;;;;;;
3011417674;7702010631207;;;;;;;;;;;;;;;
3011444189;7509546686523;7509546666174;7509546677569;;;;;;;;;;;;;
3011452562;7509546686554;7509546673981;7509546677620;;;;;;;;;;;;;
3011453036;7702010130632;;;;;;;;;;;;;;;
3011423437;7891024186244;;;;;;;;;;;;;;;
3011419583;7702010631405;;;;;;;;;;;;;;;
3011418294;7702010631689;;;;;;;;;;;;;;;
3011419433;7509546012100;;;;;;;;;;;;;;;
3011453037;7509546673042;;;;;;;;;;;;;;;
1028704102;7793397050378;;;;;;;;;;;;;;;
1001800014;7798016920704;;;;;;;;;;;;;;;
1015101401;7798016920520;;;;;;;;;;;;;;;
3011462395;5222;;;;;;;;;;;;;;;
1008000070;7792369004265;;;;;;;;;;;;;;;
1089900026;7798358810312;;;;;;;;;;;;;;;
1019600069;7795336291927;;;;;;;;;;;;;;;
1039700280;7798021293299;;;;;;;;;;;;;;;
1039700305;7798021292643;;;;;;;;;;;;;;;
1039700356;7798021297525;;;;;;;;;;;;;;;
1039700357;7798369791112;;;;;;;;;;;;;;;
3011461929;;;;;;;;;;;;;;;;
3011457972;2111;21111;;;;;;;;;;;;;;
3011462168;7333;;;;;;;;;;;;;;;
3011462922;2805;;;;;;;;;;;;;;;
3011461918;;;;;;;;;;;;;;;;
3011461911;;;;;;;;;;;;;;;;
3011461913;;;;;;;;;;;;;;;;
3011462191;40002;;;;;;;;;;;;;;;
1021200000;7798011651542;;;;;;;;;;;;;;;
1021200029;7798011650873;7798011250371;;;;;;;;;;;;;;
1021200025;7798011652297;;;;;;;;;;;;;;;
1046900008;7798026680629;761778207281;;;;;;;;;;;;;;
3011461877;721450779925;;;;;;;;;;;;;;;
3011461872;721450779895;;;;;;;;;;;;;;;
3011461876;721450779901;;;;;;;;;;;;;;;
3011461878;656750749326;;;;;;;;;;;;;;;
3011461873;721450779888;;;;;;;;;;;;;;;
3011461874;763571814086;;;;;;;;;;;;;;;
3011461875;721450779918;;;;;;;;;;;;;;;
3011461879;727373146172;;;;;;;;;;;;;;;
2072100043;7798127500178;;;;;;;;;;;;;;;
3011459685;10046103;;;;;;;;;;;;;;;
3011459686;10046104;;;;;;;;;;;;;;;
3011459687;10046105;;;;;;;;;;;;;;;
3011459688;10046106;;;;;;;;;;;;;;;
3011462315;4790010172625;;;;;;;;;;;;;;;
3011462317;4790010172809;;;;;;;;;;;;;;;
3011462316;4790010172724;4790000172727;;;;;;;;;;;;;;
3011462312;4790010172588;;;;;;;;;;;;;;;
3011462313;4790010172595;;;;;;;;;;;;;;;
3011462314;4790010172601;;;;;;;;;;;;;;;
3011438558;1000000012187;;;;;;;;;;;;;;;
3011451705;7751705;;;;;;;;;;;;;;;
1010000002;7791984999475;;;;;;;;;;;;;;;
1019200086;7798084684713;;;;;;;;;;;;;;;
1019200087;7798084684720;;;;;;;;;;;;;;;
1019200196;7798084683617;;;;;;;;;;;;;;;
1040500006;7797290000430;;;;;;;;;;;;;;;
1001800020;7798016920834;;;;;;;;;;;;;;;
1013800266;7795347917816;;;;;;;;;;;;;;;
1013800267;7795347917823;;;;;;;;;;;;;;;
3011432353;;;;;;;;;;;;;;;;
3011432354;;;;;;;;;;;;;;;;
3011432355;;;;;;;;;;;;;;;;
3011432356;;;;;;;;;;;;;;;;
3011431808;;;;;;;;;;;;;;;;
3011432357;;;;;;;;;;;;;;;;
3011432358;;;;;;;;;;;;;;;;
3011432359;;;;;;;;;;;;;;;;
3011432360;;;;;;;;;;;;;;;;
3011432361;;;;;;;;;;;;;;;;
3011432362;;;;;;;;;;;;;;;;
3011432363;;;;;;;;;;;;;;;;
3011432364;;;;;;;;;;;;;;;;
3011432365;;;;;;;;;;;;;;;;
3011444128;;1756;;;;;;;;;;;;;;
3011432366;;;;;;;;;;;;;;;;
3011432367;;;;;;;;;;;;;;;;
3011432368;;;;;;;;;;;;;;;;
3011432369;;;;;;;;;;;;;;;;
3011432370;;;;;;;;;;;;;;;;
3011432371;;;;;;;;;;;;;;;;
3011432372;;;;;;;;;;;;;;;;
3011432373;;;;;;;;;;;;;;;;
3011432374;;;;;;;;;;;;;;;;
3011432375;5708932132299;9917;;;;;;;;;;;;;;
3011432376;5708932208079;9917;;;;;;;;;;;;;;
3011432377;;;5708932614696;;;;;;;;;;;;;
3011432378;;;;;;;;;;;;;;;;
3011432379;;;;;;;;;;;;;;;;
3011432380;;;;;;;;;;;;;;;;
3011432381;5708932132473;9917;;;;;;;;;;;;;;
3011432382;;;;;;;;;;;;;;;;
3011432383;;;5708932210041;;;;;;;;;;;;;
3011432384;;;;;;;;;;;;;;;;
3011432385;5708932132596;5708932210409;9917;;;;;;;;;;;;;
3011432386;5708932210508;9917;;;;;;;;;;;;;;
3011432387;;;;;;;;;;;;;;;;
3011432388;;;;;;;;;;;;;;;;
3011439337;1000000024005;;;;;;;;;;;;;;;
3011432389;5708932515009;9917;;;;;;;;;;;;;;
3011432390;5701780987622;5708932515016;9917;;;;;;;;;;;;;
3011432391;;;;;;;;;;;;;;;;
3011431809;5701780987660;9917;;;;;;;;;;;;;;
3011444129;;3760;;;;;;;;;;;;;;
3011444130;;3765;;;;;;;;;;;;;;
3011432394;5708932515078;9917;;;;;;;;;;;;;;
3011432395;5701780633864;9917;;;;;;;;;;;;;;
3011432396;5708932535120;9917;;;;;;;;;;;;;;
3011432397;;;;;;;;;;;;;;;;
3011432398;;;;;;;;;;;;;;;;
3011432399;;;;;;;;;;;;;;;;
3011432400;;;;;;;;;;;;;;;;
3011432401;;;;;;;;;;;;;;;;
3011432402;;;;;;;;;;;;;;;;
3011432403;;;;;;;;;;;;;;;;
3011432404;;;;;;;;;;;;;;;;
3011432405;;;;;;;;;;;;;;;;
3011432406;;;;;;;;;;;;;;;;
3011432407;;;;;;;;;;;;;;;;
3011439736;1000000031843;;;;;;;;;;;;;;;
3011432408;;;;;;;;;;;;;;;;
3011432409;;;;;;;;;;;;;;;;
3011432410;;;;;;;;;;;;;;;;
3011432411;;;;;;;;;;;;;;;;
3011432412;;;;;;;;;;;;;;;;
3011432413;;;;;;;;;;;;;;;;
3011432414;;;;;;;;;;;;;;;;
3011432415;;;;;;;;;;;;;;;;
3011432416;;;;;;;;;;;;;;;;
3011432417;;;;;;;;;;;;;;;;
3011432418;;;;;;;;;;;;;;;;
3011432419;;;;;;;;;;;;;;;;
3011432420;;;;;;;;;;;;;;;;
3011432421;;;;;;;;;;;;;;;;
3011432422;;;;;;;;;;;;;;;;
3011431806;5701780762052;9917;;;;;;;;;;;;;;
3011432423;;;;;;;;;;;;;;;;
3011432424;;;;;;;;;;;;;;;;
3011432425;;;;;;;;;;;;;;;;
3011432426;;;;;;;;;;;;;;;;
3011432427;;;;;;;;;;;;;;;;
3011431807;5701780762090;9917;;;;;;;;;;;;;;
3011432428;;;;;;;;;;;;;;;;
3011432429;;;;;;;;;;;;;;;;
3011432430;;;;;;;;;;;;;;;;
3011432431;;;;;;;;;;;;;;;;
3011432432;;;;;;;;;;;;;;;;
3011432433;;;;;;;;;;;;;;;;
3011432434;;;;;;;;;;;;;;;;
3011432435;;;;;;;;;;;;;;;;
3011432436;;;;;;;;;;;;;;;;
3011432437;;;;;;;;;;;;;;;;
3011432438;;;;;;;;;;;;;;;;
3011432439;;;;;;;;;;;;;;;;
3011432440;;;;;;;;;;;;;;;;
3011432441;;;;;;;;;;;;;;;;
3011432442;;;;;;;;;;;;;;;;
3011432443;;;;;;;;;;;;;;;;
3011432444;;;;;;;;;;;;;;;;
3011432445;;;;;;;;;;;;;;;;
3011432446;;;;;;;;;;;;;;;;
3011432447;;;;;;;;;;;;;;;;
3011432448;;;;;;;;;;;;;;;;
3011432449;;;;;;;;;;;;;;;;
3011432450;;;;;;;;;;;;;;;;
3011432451;;;;;;;;;;;;;;;;
3011432452;;;;;;;;;;;;;;;;
3011432453;;;;;;;;;;;;;;;;
3011432454;;;;;;;;;;;;;;;;
3011432455;;;;;;;;;;;;;;;;
3011432456;;;;;;;;;;;;;;;;
3011432457;;;;;;;;;;;;;;;;
3011432458;;;;;;;;;;;;;;;;
3011432459;;;;;;;;;;;;;;;;
3011444131;;10881;;;;;;;;;;;;;;
3011432461;;;;;;;;;;;;;;;;
3011432462;;;;;;;;;;;;;;;;
3011432463;;;;;;;;;;;;;;;;
3011432464;;;;;;;;;;;;;;;;
3011432465;;;;;;;;;;;;;;;;
3011432466;;;;;;;;;;;;;;;;
3011432467;;;;;;;;;;;;;;;;
3011432468;;;;;;;;;;;;;;;;
3011432469;;;;;;;;;;;;;;;;
3011432470;;;;;;;;;;;;;;;;
3011432471;;;;;;;;;;;;;;;;
3011432472;;;;;;;;;;;;;;;;
3011432473;;;;;;;;;;;;;;;;
3011432474;;;;;;;;;;;;;;;;
3011432475;;;;;;;;;;;;;;;;
3011432476;;;;;;;;;;;;;;;;
3011432477;;;;;;;;;;;;;;;;
3011432478;;;;;;;;;;;;;;;;
3011432479;;;;;;;;;;;;;;;;
3011432480;;;;;;;;;;;;;;;;
3011432481;;;;;;;;;;;;;;;;
3011432482;;;;;;;;;;;;;;;;
3011432483;;;;;;;;;;;;;;;;
3011432484;;;;;;;;;;;;;;;;
3011432485;;;;;;;;;;;;;;;;
3011432486;;;;;;;;;;;;;;;;
3011432487;;;;;;;;;;;;;;;;
3011432488;;;;;;;;;;;;;;;;
3011432489;;;;;;;;;;;;;;;;
3011432490;;;;;;;;;;;;;;;;
3011432491;;;;;;;;;;;;;;;;
3011432492;;;;;;;;;;;;;;;;
3011432493;;;;;;;;;;;;;;;;
3011432494;5708932593533;9917;;;;;;;;;;;;;;
3011432495;;;;;;;;;;;;;;;;
3011432497;;;;;;;;;;;;;;;;
3011432498;;;;;;;;;;;;;;;;
3011432499;5708932609012;9917;;;;;;;;;;;;;;
3011432500;;;;;;;;;;;;;;;;
3011432501;5708932551748;9917;;;;;;;;;;;;;;
3011432502;;;;;;;;;;;;;;;;
3011432503;;;;;;;;;;;;;;;;
3011432504;5708932608954;9917;;;;;;;;;;;;;;
3011432505;;;;;;;;;;;;;;;;
3011432506;5708932135146;9917;;;;;;;;;;;;;;
3011432507;;;;;;;;;;;;;;;;
3011432508;;;;;;;;;;;;;;;;
3011432509;;;;;;;;;;;;;;;;
3011432510;;;;;;;;;;;;;;;;
3011445801;;12680;;;;;;;;;;;;;;
3011432511;;;;;;;;;;;;;;;;
3011432512;;;;;;;;;;;;;;;;
3011432513;;;;;;;;;;;;;;;;
3011432514;;;;;;;;;;;;;;;;
3011432515;;;;;;;;;;;;;;;;
3011432516;;;;;;;;;;;;;;;;
3011432517;;;;;;;;;;;;;;;;
3011432518;;;;;;;;;;;;;;;;
3011432519;;;;;;;;;;;;;;;;
3011432520;;;;;;;;;;;;;;;;
3011432521;;;;;;;;;;;;;;;;
3011432522;;;;;;;;;;;;;;;;
3011432523;;;;;;;;;;;;;;;;
3011432524;;;;;;;;;;;;;;;;
3011432525;;;;;;;;;;;;;;;;
3011432526;;;;;;;;;;;;;;;;
3011432527;;;;;;;;;;;;;;;;
3011432528;;;;;;;;;;;;;;;;
3011432529;;;;;;;;;;;;;;;;
3011432530;5708932419178;9917;;;;;;;;;;;;;;
3011432531;;;;;;;;;;;;;;;;
3011432532;;;;;;;;;;;;;;;;
3011432533;;;;;;;;;;;;;;;;
3011432534;;;;;;;;;;;;;;;;
3011432535;;;;;;;;;;;;;;;;
3011444132;;16306;;;;;;;;;;;;;;
3011432537;;;;;;;;;;;;;;;;
3011432538;;;;;;;;;;;;;;;;
3011432539;;;;;;;;;;;;;;;;
3011432540;;;;;;;;;;;;;;;;
3011432541;;;;;;;;;;;;;;;;
3011432542;;;;;;;;;;;;;;;;
3011432543;;;;;;;;;;;;;;;;
3011432544;;;;;;;;;;;;;;;;
3011432545;;;;;;;;;;;;;;;;
3011444133;;16426;;;;;;;;;;;;;;
3011432547;;;;;;;;;;;;;;;;
3011432548;;;;;;;;;;;;;;;;
3011432549;;;;;;;;;;;;;;;;
3011432550;;;;;;;;;;;;;;;;
3011432551;;;;;;;;;;;;;;;;
3011432552;;;;;;;;;;;;;;;;
3011432553;;;;;;;;;;;;;;;;
3011432554;;;;;;;;;;;;;;;;
3011432555;;;;;;;;;;;;;;;;
3011432556;;;;;;;;;;;;;;;;
3011432557;;;;;;;;;;;;;;;;
3011432558;;;;;;;;;;;;;;;;
3011432559;;;;;;;;;;;;;;;;
3011432560;;;;;;;;;;;;;;;;
3011432561;;;;;;;;;;;;;;;;
3011432562;;;;;;;;;;;;;;;;
3011452693;;18700;;;;;;;;;;;;;;
3011452694;;18705;;;;;;;;;;;;;;
3011432563;5708932514873;9917;;;;;;;;;;;;;;
3011432564;;;;;;;;;;;;;;;;
3011432565;5708932642538;9917;;;;;;;;;;;;;;
3011432566;;;;;;;;;;;;;;;;
3011432567;;;;;;;;;;;;;;;;
3011432568;;;;;;;;;;;;;;;;
3011432569;;;;;;;;;;;;;;;;
3011432570;;;;;;;;;;;;;;;;
3011432571;;;;;;;;;;;;;;;;
3011432572;;;;;;;;;;;;;;;;
3011432573;;;;;;;;;;;;;;;;
3011432574;;;;;;;;;;;;;;;;
3011432575;;;;;;;;;;;;;;;;
3011432576;;;;;;;;;;;;;;;;
3011439741;57089322941;;;;;;;;;;;;;;;
3011432577;;;;;;;;;;;;;;;;
3011432578;;;;;;;;;;;;;;;;
3011432579;;;;;;;;;;;;;;;;
3011432580;;;;;;;;;;;;;;;;
3011432581;;;;;;;;;;;;;;;;
3011439739;5708932495745;;;;;;;;;;;;;;;
3011432582;;;;;;;;;;;;;;;;
3011432583;;;;;;;;;;;;;;;;
3011432584;;;;;;;;;;;;;;;;
3011432585;;;;;;;;;;;;;;;;
3011432586;;;;;;;;;;;;;;;;
3011432587;;;;;;;;;;;;;;;;
3011432588;;;;;;;;;;;;;;;;
3011432589;;;;;;;;;;;;;;;;
3011432590;;;;;;;;;;;;;;;;
3011432591;;;;;;;;;;;;;;;;
3011432592;;;;;;;;;;;;;;;;
3011432593;;;;;;;;;;;;;;;;
3011432594;;;;;;;;;;;;;;;;
3011432595;;;;;;;;;;;;;;;;
3011432596;;;;;;;;;;;;;;;;
3011432597;;;;;;;;;;;;;;;;
3011432598;;;;;;;;;;;;;;;;
3011432599;;;;;;;;;;;;;;;;
3011432600;;;;;;;;;;;;;;;;
3011432601;;;;;;;;;;;;;;;;
3011432602;;;;;;;;;;;;;;;;
3011432603;;;;;;;;;;;;;;;;
3011432604;;;;;;;;;;;;;;;;
3011432605;;;;;;;;;;;;;;;;
3011432606;;;;;;;;;;;;;;;;
3011432607;;;;;;;;;;;;;;;;
3011432608;;;5708932609074;;;;;;;;;;;;;
3011432609;;;;;;;;;;;;;;;;
3011432610;;;;;;;;;;;;;;;;
3011432611;5708932692250;9917;;;;;;;;;;;;;;
3011432612;5708932653770;9917;;;;;;;;;;;;;;
3011432613;;;;;;;;;;;;;;;;
3011432614;;;5708932475129;;;;;;;;;;;;;
3011432615;;;;;;;;;;;;;;;;
3011432616;;;;;;;;;;;;;;;;
3011432617;;;;;;;;;;;;;;;;
3011432618;;;;;;;;;;;;;;;;
3011432619;5708932669191;9917;;;;;;;;;;;;;;
3011432620;;;;;;;;;;;;;;;;
3011432621;;;;;;;;;;;;;;;;
3011432622;;;;;;;;;;;;;;;;
3011432623;;;;;;;;;;;;;;;;
3011432624;;;;;;;;;;;;;;;;
3011432625;;;;;;;;;;;;;;;;
3011432626;;;;;;;;;;;;;;;;
3011432627;;;;;;;;;;;;;;;;
3011432628;;;;;;;;;;;;;;;;
3011432629;;;;;;;;;;;;;;;;
3011432630;;;;;;;;;;;;;;;;
3011432631;;;;;;;;;;;;;;;;
